-82.75,-48.75,65.25,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.188

-82.875,-48.6875,65.1875,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.189

-82.75,-48.8125,65.4375,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.189

-82.8125,-48.8125,65.75,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.190

-82.6875,-49.0,65.9375,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.190

-82.625,-49.0,66.0,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.197

-82.5625,-49.0625,66.0625,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.205

-82.4375,-48.8125,65.875,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.215

-82.5625,-48.5625,65.75,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.225

-82.625,-48.75,65.8125,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.236

-82.5,-48.625,65.8125,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.247

-82.4375,-48.5,65.5625,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.255

-82.5,-48.5,65.375,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.266

-82.5,-48.375,65.375,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.276

-82.5625,-48.5,65.5625,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.285

-82.4375,-48.1875,65.5,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.296

-82.5,-48.125,65.5625,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.305

-82.6875,-48.125,65.625,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.315

-82.75,-47.75,65.5,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.325

-82.75,-47.9375,65.5625,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.336

-82.75,-47.9375,65.8125,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.347

-82.6875,-47.8125,65.8125,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.356

-82.8125,-47.5625,65.9375,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.371

-82.8125,-47.5,66.0,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.376

-82.9375,-47.625,65.9375,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.389

-82.9375,-47.875,65.9375,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.398

-82.8125,-48.25,66.25,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.405

-82.6875,-48.375,66.125,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.415

-82.625,-48.3125,66.125,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.425

-82.625,-48.5,66.25,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.435

-82.5625,-48.5,66.25,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.446

-82.3125,-48.75,66.1875,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.455

-82.125,-48.5625,66.0,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.465

-82.0,-48.625,66.25,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.475

-82.125,-48.5625,66.25,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.485

-82.125,-48.3125,66.0,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.496

-82.0625,-48.375,66.0,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.505

-82.1875,-48.375,65.9375,-50.6875,-44.125,132.8125,2025-10-29 13:46:48.515

